SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
213.149994,213.779999,212.5,212.880005,76857500,197.440262
212.710007,213.75,212.509995,213.5,64764600,198.015305
213.039993,213.539993,212.910004,212.990005,57433500,197.542282
212.399994,212.910004,210.199997,210.699997,124308600,195.418396
211.25,212.979996,210.759995,212.699997,93214000,197.273315
212.330002,212.589996,211.630005,212.460007,74974600,197.050705
212.380005,212.429993,210.820007,211.139999,111964800,195.826462
211.940002,212.339996,210.619995,211.570007,93338800,196.225296
211.020004,212.190002,210.270004,211.360001,89527800,196.030502
212,212.669998,211.330002,211.919998,87820900,196.549927
211.070007,211.860001,209.75,210.130005,151882800,194.889725
209.949997,210.580002,208.979996,209.770004,121704700,194.555832
209.639999,209.820007,208.389999,208.419998,85339800,193.303741
208.449997,209.100006,207.690002,208.449997,105034700,193.331573
209.369995,211.410004,209.300003,210.960007,134551300,195.659515
211.479996,212.089996,211.199997,211.649994,73876400,196.299484
210.639999,211.479996,209.679993,209.929993,135382400,194.704224
208.639999,209.449997,207.789993,209.100006,124384200,193.934418
208.929993,210.350006,208.720001,210.25,85308200,195.001022
210.589996,211.320007,209.360001,210.589996,126708600,195.316299
211.309998,213.339996,210.630005,212.710007,165867900,197.282562
211.460007,211.550003,210.360001,210.809998,130478700,196.471832
211.910004,212.589996,211.639999,211.889999,70696000,197.478378
212.139999,212.440002,211.570007,212.050003,68476800,197.627457
211.720001,212.169998,210.470001,210.509995,92307300,196.192215
211.100006,211.25,209.770004,209.830002,97107400,195.558472
210.289993,210.580002,209.160004,209.899994,104174800,195.623718
208.050003,209.830002,205.330002,205.470001,202621300,191.495026
207.259995,207.320007,205.279999,205.889999,182925100,191.886459
207.729996,208.029999,206.559998,207.570007,135979900,193.452179
208.070007,208.270004,206.809998,207.320007,104373700,193.219238
205.770004,207.649994,205.529999,206.669998,117975400,192.613419
206.960007,208.169998,204.110001,208.009995,173820200,193.862274
206.419998,206.759995,204.25,204.529999,164020100,190.618958
207.039993,207.350006,204.770004,204.800003,144113100,190.870605
207.289993,207.979996,204.949997,207.479996,129456900,193.368332
208.990005,209.899994,208.940002,209.759995,106069400,195.49321
209.720001,211.050003,209.649994,210.720001,81709600,196.387939
210.729996,211.279999,210.039993,210.630005,97914100,196.304092
211.869995,212.300003,211.580002,212.270004,106683300,197.832535
212.289993,212.550003,211.800003,212.470001,89030000,198.018936
212.75,213.179993,212.210007,212.619995,65523100,198.158722
212.429993,212.740005,211.389999,211.759995,77965000,197.357208
210.929993,211.770004,210.889999,211.289993,88667900,196.919159
211.529999,211.649994,209.75,210.139999,90509100,195.847366
210.300003,210.369995,207.600006,207.940002,117755000,193.797012
208,208,206.259995,206.740005,132361100,192.678665
207.789993,209.5,206.800003,209.309998,123544800,195.073837
209.479996,211.039993,209.309998,210.770004,105791300,196.43457
210.160004,211.020004,209.419998,210.820007,91304400,196.481171
211.419998,211.449997,210.160004,210.449997,103266900,196.136307
210.460007,210.529999,208.649994,209.729996,113965700,195.465286
209.699997,210.25,208.800003,209.320007,81820800,195.083145
210.449997,211.309998,209.729996,210.100006,85786800,195.810104
210.289993,210.419998,207.649994,208.350006,116030800,194.179138
208.160004,208.339996,206.869995,207.919998,117858000,193.778381
209.279999,210.669998,209.279999,210.630005,80270700,196.304092
208.970001,209.470001,207.759995,208.660004,117481700,194.468033
207.110001,209.139999,205.360001,208.919998,172123700,194.710342
208.729996,209.550003,208.009995,208.699997,89383300,194.505325
208.429993,209.509995,208.259995,209.360001,69387000,195.120453
208.710007,210.589996,208.160004,210.559998,79072600,196.238831
210.259995,210.679993,209.699997,209.929993,71692700,195.651688
209.089996,210.009995,207.350006,208.279999,172946000,194.113907
206.509995,208.289993,203.899994,204.009995,194327900,190.134308
201.729996,203.940002,197.520004,197.630005,346588500,184.188263
197.630005,197.630005,182.399994,189.550003,507244300,176.657837
195.429993,195.449997,186.919998,187.229996,369833100,174.495621
192.080002,194.789993,188.369995,194.679993,339257000,181.438873
197.020004,199.419998,195.210007,199.160004,274143900,185.614197
198.5,199.839996,197.919998,199.240005,160414400,185.688721
198.110001,199.130005,197.009995,197.539993,154471400,184.104355
193.119995,194.770004,190.729996,191.770004,256000400,178.726837
194.619995,195.460007,192.419998,195.410004,160269300,182.119263
196.259995,198.050003,194.960007,195.649994,152087800,182.342911
192.850006,193.860001,191.610001,192.589996,207081000,179.491058
195.940002,197.610001,195.169998,197.460007,116025700,184.029846
199.320007,199.470001,194.350006,194.759995,140901400,181.513458
194.559998,197.220001,194.25,195.850006,158611100,182.529327
195.380005,196.820007,194.529999,196.740005,119691200,183.35881
196.949997,197.009995,195.429993,195.979996,79452000,182.650467
196.610001,198.990005,195.960007,198.449997,108455800,184.952469
198.820007,200.410004,198.410004,200.139999,99581600,186.527542
200.020004,202.889999,199.279999,199.699997,276046600,186.117477
195.710007,198.679993,194.960007,195.360001,213315400,183.019775
196.440002,197.679993,195.210007,196.440002,105726200,184.03154
193.880005,194.460007,192.559998,193.899994,153890900,181.651978
194.110001,194.669998,192.910004,193.600006,92790600,181.370926
192.149994,193.449997,190.559998,192.929993,159378800,180.743256
194.639999,195,191.809998,192.869995,155054800,180.687057
191.779999,191.910004,187.639999,187.910004,178515900,176.040375
188.270004,189.740005,186.929993,188.080002,159045600,176.1996
190.369995,191.830002,189.440002,191.589996,152593200,179.487885
192.080002,192.490005,189.820007,192.130005,131079000,179.99382
189.770004,195.029999,189.119995,195,211003300,182.682526
196.460007,198.740005,196.330002,198.470001,126320800,185.933319
198.309998,198.979996,197,197.789993,110274500,185.296234
198.899994,199.830002,197.479996,199.410004,124307300,186.81395
198.949997,201.550003,198.589996,201.210007,153055200,188.500275
201.380005,201.899994,200.580002,201.330002,107069200,188.612671
201.419998,201.759995,200.910004,201.520004,56395600,188.79068
200.649994,202.160004,200.050003,200.25,88038700,187.600876
200.179993,200.869995,198.940002,199.289993,99106200,186.701492
200.080002,202.360001,199.639999,202.350006,134142200,189.568207
202.830002,203.289993,201.919998,203.270004,114580100,190.430115
202.5,203.369995,202.130005,203.369995,76523900,190.523788
202.850006,203.839996,202.550003,203.110001,78448500,190.280212
203.610001,203.789993,201.649994,201.850006,102038000,189.099808
202.979996,205.509995,201.850006,205.210007,174911700,192.247574
207.25,207.949997,206.300003,207.520004,144442300,194.411652
207.300003,207.369995,206.559998,206.990005,69033000,193.915146
206.199997,207,205.789993,206.570007,77905800,193.521667
207,208.979996,206.210007,208.940002,135906700,195.741974
208.350006,209.270004,208.210007,208.889999,84727800,195.695099
209.059998,209.440002,207.740005,207.929993,131076900,194.795761
208.320007,210.619995,208.169998,210.389999,86270800,197.100357
209.970001,211.660004,209.699997,211,95246100,197.671844
211.350006,211.5,209.720001,210.380005,90967700,197.091003
210.429993,210.979996,209.089996,210.149994,78408700,196.875519
209.740005,210.320007,208.460007,210.039993,110471500,196.772461
209.309998,209.490005,206.949997,208.080002,131008700,194.936295
207.509995,208.600006,207.190002,208.559998,75874600,195.385956
208.880005,208.940002,207.660004,207.740005,67846000,194.617783
206.5,207.059998,204.820007,204.839996,121315200,191.900955
204.350006,204.669998,202.440002,202.539993,153577100,189.746262
202.320007,205.690002,202.179993,205.619995,117645200,192.631683
205.990005,207.039993,204.880005,205.470001,121123700,192.49115
206.039993,208.899994,205.990005,208.729996,121342500,195.545242
208.589996,209.050003,208.199997,208.550003,88220500,195.376602
209.449997,210.119995,208.860001,209.309998,94011500,196.088608
209.380005,209.979996,208.520004,209.070007,64931200,195.863754
207.869995,209.830002,207.410004,209.350006,98874400,196.126068
209.5,209.740005,209.009995,209.320007,51980100,196.097946
209.429993,209.800003,208.860001,209.559998,37317800,196.322784
209.75,209.889999,208.559998,208.690002,112822700,195.507767
209.440002,210.820007,209.110001,210.679993,97858400,197.37204
210.619995,211,208.229996,208.529999,108441300,195.357834
208.830002,209.149994,204.75,205.610001,166224200,192.622314
205.610001,209.970001,205.610001,209.619995,192913900,196.379028
209.229996,209.729996,207.199997,208.350006,102027100,195.189224
206.490005,208.289993,205.779999,206.949997,103372400,193.87767
206.190002,208.679993,204.179993,205.339996,162401500,192.369354
205.419998,207.429993,205.139999,205.869995,115196800,192.86586
203.350006,204.139999,201.509995,201.880005,211173300,189.127914
202.070007,203.050003,199.949997,202.899994,176235400,190.083466
204.699997,206.110001,202.869995,205.029999,154069600,192.078934
206.369995,208.389999,204.800003,208.029999,197017000,194.88945
208.399994,208.479996,204.839996,204.860001,173092500,191.919662
202.770004,202.929993,199.830002,200.020004,251393500,188.500244
201.410004,201.880005,200.089996,201.669998,99094300,190.055161
202.720001,203.850006,201.550003,203.5,103602200,191.779755
204.690002,206.070007,204.580002,206.020004,110987200,194.154648
205.720001,206.330002,205.419998,205.679993,48542200,193.834213
204.860001,205.259995,203.940002,205.210007,64967100,193.391281
206.509995,207.789993,206.470001,207.399994,92640700,195.4552
207.110001,207.210007,205.759995,205.929993,63317700,194.069839
205.130005,205.889999,203.869995,203.869995,114877900,192.128464
200.490005,201.029999,198.589996,201.020004,222353500,189.442627
201.399994,201.899994,200.050003,201.360001,110845800,189.763031
198.339996,200.059998,197.600006,198.820007,152112600,187.369339
195.330002,197.440002,193.589996,194.050003,213436100,182.874039
195.190002,195.850006,191.580002,191.919998,209817200,180.866699
193.009995,193.410004,189.820007,192.110001,185113200,181.045776
193.820007,194.550003,191.139999,193.660004,172330500,182.5065
194.449997,194.860001,188.380005,188.830002,221168900,177.954697
189.550003,193.259995,187.660004,191.929993,240795600,180.876144
186.770004,188.759995,185.520004,187.809998,324846400,176.993408
189.960007,190.110001,186.199997,188.059998,195244400,177.229004
185.029999,187.5,181.020004,185.649994,286547800,174.957825
186.210007,188.869995,184.639999,186.690002,195772900,175.937912
189.779999,190.759995,188.880005,190.520004,168319600,179.547348
189.919998,190.149994,187.410004,187.639999,130371700,176.833206
188.419998,190.529999,188.020004,190.199997,137269900,179.245758
189.580002,191.559998,187.059998,188.130005,185681700,177.294998
189.960007,190.199997,187.160004,189.110001,143798800,178.218582
190.020004,193.880005,189.880005,193.720001,210529300,182.563065
192.529999,194.580002,191.839996,193.649994,136061600,182.497055
191.960007,191.970001,189.539993,190.160004,182564900,179.208099
191.410004,191.779999,187.100006,191.300003,205054900,180.28244
190.710007,192.75,189.960007,191.600006,136318100,180.56517
190.990005,191.669998,187.199997,187.949997,180788300,177.125351
185.770004,186.119995,182.800003,185.419998,191526700,174.741058
183.360001,186.940002,183.199997,185.429993,176478700,174.750473
186.410004,188.339996,185.119995,185.270004,148214100,174.599686
182.339996,184.100006,181.089996,182.860001,219058900,172.328537
184.960007,186.649994,183.960007,186.630005,127632400,175.881378
188.770004,189.809998,187.630005,189.779999,120250700,178.84996
191.160004,193.320007,191.009995,192.880005,136009500,181.771439
193.199997,193.270004,191.720001,192.089996,102343000,181.026901
191.169998,192.179993,190.449997,192,114793000,180.942093
193.869995,194.949997,193.789993,194.779999,103640300,183.561981
194,194.320007,192.179993,192.320007,111455300,181.243668
190.630005,193.529999,189.320007,193.199997,150812200,182.072998
193.729996,195.550003,192.830002,195.539993,107512400,184.278214
196.570007,196.679993,194.899994,195.089996,129833700,183.854111
195.110001,196.229996,193.330002,193.559998,125918100,182.412262
195.009995,198.210007,194.449997,198.110001,141799700,186.700195
197.740005,199.059998,197.25,199,102415000,187.538971
198.789993,199.800003,198.110001,199.779999,94146200,188.274017
200.009995,201.350006,199.029999,200.429993,129293600,188.886597
199.339996,201.070007,199.25,200.589996,100219000,189.037338
199.320007,199.919998,198.210007,198.399994,123974900,186.973495
199.360001,199.789993,198.429993,199.380005,94801200,187.897064
199.960007,201.070007,197.380005,199.539993,153608200,188.047821
201.259995,202.809998,199.520004,202.759995,137964500,191.082382
202.160004,203.039993,201.770004,202.5,73612000,190.837387
201.360001,202.529999,201.050003,202.169998,93169100,190.526367
201.600006,203.820007,201.550003,203.339996,129303200,191.628967
203.240005,205.229996,202.770004,204.630005,134278500,192.844727
204.169998,204.779999,203.800003,204.380005,138372400,193.602158
204.070007,204.940002,203.800003,204.669998,72926700,193.876831
203.759995,205.229996,203.570007,204.559998,97471900,193.772629
204.110001,204.330002,203.009995,203.210007,81052500,192.493851
202,203.160004,201.740005,203.119995,84360900,192.4086
203.610001,203.860001,202.710007,203.240005,62408200,192.522278
202.759995,205.25,202.399994,205.119995,90418600,194.303116
206.300003,206.869995,205.589996,206.020004,86365300,195.155655
205.910004,206.410004,205.330002,205.520004,94584100,194.682022
204.350006,207.139999,203.979996,206.919998,114423500,196.008209
206.830002,207.070007,205.889999,206.25,63497000,195.37355
204.669998,206.259995,203.889999,204.190002,99662200,193.422165
204.190002,206.490005,203.979996,206.419998,89889800,195.534561
205.139999,205.559998,203.089996,203.949997,113859000,193.194794
205.339996,205.850006,203.869995,204.5,95040600,193.715836
205.25,206.070007,203.910004,204.020004,83757500,193.261124
204.220001,206.25,203.699997,205.919998,110162100,195.060944
207,208.100006,206.839996,208,96336400,197.03125
208.070007,208.600006,207.600006,208.009995,60422700,197.04071
208.009995,208.169998,207.399994,207.779999,75761600,196.822815
207.779999,209.279999,207,209.240005,75277700,198.205841
209.740005,210.199997,208.940002,209.899994,88316100,198.831055
209.949997,210.919998,209.389999,210.100006,81100300,199.020508
210.119995,210.25,208.649994,208.970001,85695000,197.950089
208.550003,209.289993,207.910004,208.970001,99251700,197.950089
208.259995,208.660004,207.539993,208.610001,66166500,197.609085
209.039993,209.520004,208.360001,208.919998,75864200,197.90274
208.470001,209.809998,208.050003,209.350006,77329400,198.310059
208.460007,209.759995,206.960007,207.449997,97216200,196.510239
206.720001,207.130005,205.029999,206.330002,142424100,195.44931
206.919998,208.179993,206.410004,207.970001,62188000,197.002823
206.520004,206.800003,205.279999,206.160004,106422100,195.288269
204.990005,205.850006,204.419998,205.009995,92243800,194.198898
205.559998,205.979996,204.470001,204.970001,67619200,194.161041
204.059998,205.770004,203.880005,205.720001,89315000,194.87149
205.570007,206.399994,205.360001,205.889999,74374900,195.032501
206.720001,208.470001,206.639999,208.449997,74236100,197.45752
207.910004,208.539993,206.5,206.5,81727000,195.610352
207.289993,207.490005,205.369995,206.559998,89586300,195.667175
206.210007,206.860001,204.380005,204.759995,96474600,193.962097
204.960007,207.339996,204.889999,206.779999,77486800,195.875549
206.460007,206.800003,204.229996,204.850006,114924900,194.047379
204.440002,206.300003,203.630005,204.910004,123493400,194.104202
204.059998,204.539993,202.779999,204.199997,115430500,193.431625
204.919998,206.100006,204.860001,205.490005,104990400,194.653595
205.509995,205.839996,204.990005,205.210007,58117700,194.388351
206.169998,208.240005,206.139999,207.869995,93537800,196.908096
208.669998,209.770004,207.869995,209.279999,76621400,198.243729
209.440002,209.710007,208.970001,209.339996,53087800,198.300583
209.529999,210.25,209.470001,210.240005,64211200,199.153122
210.559998,210.690002,209.179993,209.839996,109879400,198.774216
209.119995,210.479996,208.889999,210.270004,69936200,199.181549
209.800003,210.929993,209.240005,210.910004,60661400,199.787781
210.25,210.690002,208.860001,210.279999,101757100,199.19101
210.699997,211.770004,210.509995,211.350006,64887000,200.20459
211.529999,212.339996,211.5,211.679993,60974800,200.517181
211.839996,212.520004,211.690002,212.369995,66170900,201.170792
211.509995,212.220001,211.190002,212.080002,73786900,200.896088
210.460007,210.860001,209.429993,210.070007,113829200,198.992111
209.360001,210.369995,208.350006,208.449997,117751200,197.45752
208,208.740005,206.919998,208.039993,125059300,197.069138
208.039993,209.360001,207.529999,207.75,109124500,196.794418
207.75,208.570007,205.589996,208.369995,149533100,197.381714
207.169998,207.199997,205.75,206.520004,117055700,196.647064
208.820007,209.610001,207.75,207.850006,82789600,197.913467
208.300003,208.919998,207.779999,208.440002,72461700,198.475281
208.649994,209.5,207.929993,208.100006,95560500,198.15152
209.809998,210.869995,209.270004,210.809998,102731400,200.731964
203.630005,210.850006,202.720001,203.240005,333444400,193.523834
201.589996,201.600006,198.649994,199.600006,230775800,190.057892
201.479996,203.229996,201.119995,203.199997,159382400,193.485779
204.839996,206.929993,204.720001,206.660004,137328600,196.780365
207.210007,209.539993,206.559998,209.479996,165021900,199.46553
209.479996,210.490005,209.289993,209.919998,106055300,199.884521
208.949997,209.080002,207.710007,208.410004,109803700,198.446701
207.830002,209.800003,207.059998,209.660004,96021500,199.636948
209.869995,210.649994,208.630005,209.529999,81705800,199.513153
211.050003,212.940002,210.779999,212.649994,133971000,202.483994
213.190002,214.070007,212.949997,213.399994,73633900,203.198151
214.529999,215.300003,213.429993,214.949997,101275600,204.674026
215.440002,215.449997,214.350006,214.919998,87324100,204.645493
216.399994,216.669998,215.660004,216.119995,91230900,205.788116
216.779999,217.009995,215.309998,215.830002,107155400,205.511993
215.970001,216.600006,215.669998,216.410004,58725900,206.06424
215.919998,216.229996,215.630005,216.190002,54345700,205.854752
216.190002,217.369995,216.190002,217.089996,58159500,206.711731
216.960007,217.220001,215.75,216.270004,67777300,205.930923
216.410004,217.300003,216.100006,217.240005,62787500,206.854599
217,217.059998,215.970001,216.649994,55873100,206.29277
216.529999,217.169998,215.759995,216.75,70080500,206.387985
217.190002,217.270004,215.619995,216.520004,80870400,206.169006
216.289993,217.110001,215.75,216.770004,65035700,206.407043
216.460007,217.539993,216.130005,217.119995,79519400,206.740295
217.190002,217.649994,216.410004,216.940002,73311400,206.568939
216.649994,216.830002,214.570007,215.550003,92295500,205.245361
215.479996,216.25,215.130005,216.179993,53993600,205.84523
216.309998,216.779999,214.25,216.410004,44476100,206.06424
216.410004,218.229996,216.410004,218.179993,71892200,207.749619
218.399994,218.520004,217.740005,218.050003,39906500,207.625839
218.130005,218.759995,217.800003,218.179993,51251700,207.749619
218.309998,218.399994,217.229996,217.639999,57941100,207.235428
218.259995,218.940002,217.949997,218.649994,68960100,208.197159
218.289993,218.710007,217.990005,218.460007,61313500,208.016266
218.889999,219.5,218.880005,219.089996,49813500,208.616135
218.600006,218.679993,217.960007,217.960007,53213600,207.540146
218,218.529999,217.020004,218.369995,75134300,207.930542
218.339996,218.899994,218.210007,218.860001,52989300,208.397125
218.309998,218.75,217.740005,218.539993,75443000,208.092407
218.259995,218.800003,217.830002,218.529999,61368800,208.082901
219.25,219.600006,218.899994,218.970001,53399200,208.501846
218.800003,218.910004,217.360001,217.850006,71728900,207.435394
217.399994,218.190002,217.220001,217.699997,69224800,207.292572
217.919998,219.119995,216.25,217.289993,122506300,206.902161
217.440002,218.669998,217.399994,218.360001,68606100,207.921021
218.259995,218.589996,217.350006,218,58114500,207.578232
217.610001,217.75,216.470001,217.380005,85269500,206.987869
217.369995,217.729996,216.029999,217.389999,97844200,206.997406
218.389999,218.869995,217.699997,218.369995,79293900,207.930542
218.699997,219.119995,217.860001,219.029999,56702100,208.559006
218.839996,219.220001,218.300003,219.009995,76554900,208.539917
218.619995,218.940002,218.149994,218.509995,73011600,208.063843
216.970001,217.029999,213.25,213.279999,221589100,203.083878
212.389999,216.809998,212.309998,216.339996,168110900,205.997589
214.839996,215.149994,212.5,213.229996,182828800,203.03627
213.289993,214.699997,212.5,213.149994,134185500,202.960068
212.960007,215.729996,212.75,215.279999,134427900,204.988251
213.479996,213.690002,212.570007,213.369995,155236400,204.195923
214.130005,214.880005,213.029999,213.410004,78968600,204.234238
214.410004,214.589996,213.380005,213.419998,69665300,204.243774
214.240005,216.029999,213.440002,215.820007,110284400,206.540604
217,217.529999,216.710007,217.179993,76678700,207.842087
216.720001,216.880005,215.880005,215.990005,73630900,206.703293
215.020004,215.229996,214.009995,214.240005,89827300,205.028564
214.050003,215.679993,213.619995,215.570007,78494800,206.301361
215.830002,216.820007,214.710007,216.639999,87411000,207.325333
216.399994,216.869995,214.039993,214.679993,128070600,205.449615
215.649994,217.119995,215.360001,216.300003,117202900,206.999939
215.820007,216.039993,215.039993,215.779999,83512100,206.502319
215.910004,216.169998,213.990005,214.679993,119948100,205.449615
215.410004,216.130005,215.330002,215.630005,72816000,206.358765
215.369995,216.039993,214.740005,215.779999,62927400,206.502319
216.100006,216.300003,214.190002,215.039993,89788300,205.794128
216.160004,216.699997,215.990005,216.160004,50602600,206.865982
215.660004,215.740005,212.580002,213.429993,130367400,204.253342
213.589996,214.320007,213.009995,213.710007,73866100,204.521332
212.160004,213.589996,211.210007,213.009995,101357000,203.85141
214.149994,214.690002,213.029999,213.119995,93346200,203.95668
213.089996,213.389999,212.169998,212.380005,58275700,203.248505
214.240005,214.309998,213.270004,213.710007,74250300,204.521332
214.020004,214.639999,213.600006,214.279999,66519200,205.066803
213.869995,214.529999,213.110001,213.880005,73639800,204.68399
213.880005,214.080002,212.759995,213.979996,89089100,204.779694
215,215.320007,214.479996,214.889999,60146600,205.650589
214.679993,214.979996,213.979996,214.169998,66542300,204.961533
213.210007,214.419998,212.929993,213.740005,75705500,204.550034
214.580002,214.619995,213.080002,213.169998,77220200,204.004547
213.139999,213.929993,211.710007,212.539993,140623200,203.401611
212.929993,213.190002,212.360001,212.550003,61272500,203.411209
212.929993,212.990005,209.600006,211.009995,122781800,201.937408
210.649994,211.100006,209.229996,209.740005,103330800,200.722031
209.990005,210.240005,208.460007,208.779999,88939300,199.803268
208.910004,209.889999,208.380005,208.550003,109122100,199.583221
208.550003,213.190002,208.550003,213.149994,109794900,203.985382
212.690002,214.770004,212.380005,214.110001,102268300,204.904099
212.369995,217.100006,212.339996,216.380005,258429000,207.076523
217.300003,218.309998,215.220001,216.919998,172113300,207.593292
216.080002,216.699997,215.320007,216.419998,100552700,207.114807
217.029999,217.270004,215.720001,216.589996,91861000,207.277466
217.039993,218.279999,216.800003,218.279999,91652600,208.894836
217.559998,218.139999,217.419998,217.869995,64761400,208.502457
218.050003,219.059998,217.919998,218.990005,69797200,209.574295
219.070007,219.270004,218.289993,218.5,86265800,209.105347
219.169998,220.179993,219,220.149994,72402600,210.684402
220.509995,220.789993,219.729996,220.580002,67429000,211.095947
219.979996,220.759995,219.75,220.699997,54690100,211.210785
221.100006,221.559998,221.009995,221.520004,37872300,211.995529
221.160004,221.479996,220.360001,220.479996,76572500,211.000229
220.520004,221.440002,220.169998,220.910004,69886700,211.411743
221.630005,221.820007,220.309998,220.380005,113291800,210.904541
220.729996,220.729996,219.149994,219.570007,79040500,210.129349
219.669998,220.25,219.259995,219.679993,74840300,210.234619
220.649994,221.399994,220.419998,221,67837800,211.497864
221.220001,221.740005,220.660004,221.699997,59877400,212.16777
221.520004,224.669998,221.380005,224.600006,110738100,214.9431
224.570007,225.699997,224.259995,225.149994,99714400,215.469421
225.410004,226.529999,225.369995,226.509995,88005800,216.770966
226.399994,226.960007,225.759995,226.25,102016100,216.522156
227.020004,228.339996,227,227.759995,110477500,217.967209
227.410004,228.229996,225.369995,225.880005,142501800,216.168076
226.160004,227.809998,225.889999,226.809998,124972600,217.05806
226.009995,226.080002,224.669998,225.039993,144174300,216.633453
225.25,226.020004,225.080002,225.529999,90341100,217.105148
226.149994,226.570007,225.880005,226.399994,89838800,217.942657
226.25,226.449997,225.770004,225.770004,67909000,217.336227
225.600006,225.740005,224.919998,225.380005,56219100,216.96077
225.429993,225.720001,225.210007,225.710007,36251400,217.278458
226.020004,226.729996,226,226.270004,42672500,217.817535
226.570007,226.589996,224.270004,224.399994,64095000,216.017349
224.479996,224.889999,223.839996,224.350006,47719500,215.969238
224.729996,224.830002,222.729996,223.529999,108998300,215.179871
225.039993,225.830002,223.880005,225.240005,91366500,216.826019
225.619995,226.75,225.610001,226.580002,78744400,218.115921
226.270004,226.580002,225.479996,226.399994,78379000,217.942657
226.529999,227.75,225.899994,227.210007,71559900,218.722412
226.910004,227.070007,226.419998,226.460007,46265300,218.000443
226.479996,227.449997,226.009995,226.460007,63771900,218.000443
226.360001,227.100006,225.589996,227.100006,74650000,218.616516
226.5,226.75,224.960007,226.529999,72113200,218.067825
226.729996,227.399994,226.690002,227.050003,62717900,218.568375
226.309998,226.779999,225.800003,226.25,59261200,217.798279
226.539993,226.800003,225.899994,226.75,54793300,218.279602
226.839996,227,225.410004,225.910004,66608800,217.470978
226.699997,227.309998,225.970001,226.740005,129168600,218.269989
226.740005,226.809998,225.270004,226.149994,75061600,217.701981
226.399994,228.080002,226.270004,227.600006,95555300,219.097855
228.699997,229.570007,228.509995,229.570007,84437700,220.994247
229.399994,229.710007,229.009995,229.330002,59970700,220.763245
229.419998,229.589996,228.759995,228.970001,59711100,220.416656
228.169998,228.199997,226.410004,227.550003,79737300,219.049713
226.979996,227.600006,226.320007,227.529999,75880800,219.030441
227.529999,228.589996,226.940002,227.619995,79117700,219.117111
227.619995,228.100006,226.820007,227.770004,69657600,219.26149
228.820007,229.550003,228.460007,229.339996,80563200,220.772842
228.869995,229.330002,228.539993,228.929993,57790100,220.378174
229.380005,229.660004,228.720001,228.940002,57931200,220.387787
228.940002,229.389999,228.309998,229.240005,51566200,220.676605
229.240005,230.949997,229.240005,230.600006,65955200,221.985748
231,231.770004,230.619995,231.509995,66015900,222.861786
232.080002,233.070007,232.050003,232.770004,55182100,224.074707
232.559998,233.710007,232.160004,233.699997,67794500,224.969955
233.449997,235.139999,233.389999,234.919998,86785800,226.144394
234.949997,235.160004,233.850006,234.720001,84722400,225.951889
233.949997,235.089996,233.929993,235.089996,77204100,226.308044
235.520004,236.690002,235.509995,236.490005,88946100,227.655746
236.020004,236.539993,235.830002,236.279999,62115200,227.453598
236.880005,236.899994,235.559998,236.440002,74615900,227.60762
235.460007,236.789993,235.410004,236.740005,82381600,227.896423
236.639999,237.309998,236.350006,237.110001,56515400,228.252594
236.669998,236.949997,236.020004,236.470001,96961900,227.63649
238.389999,240.320007,238.369995,239.779999,149158200,230.82283
239.559998,239.570007,238.210007,238.270004,70246000,229.369263
238.169998,238.610001,237.729996,238.419998,81974300,229.513641
237.5,238.119995,237.009995,237.710007,55391500,228.830185
237.360001,237.770004,236.759995,237,65103700,228.146667
237.339996,237.639999,236.399994,236.559998,78168800,227.723114
236.699997,237.240005,235.740005,236.860001,90683900,228.011917
237.970001,238.020004,236.589996,237.690002,81991700,228.810928
237.619995,237.860001,237.240005,237.809998,57256800,228.926453
237.179993,237.240005,236.190002,236.899994,59880800,228.050415
237.559998,239.440002,237.289993,238.949997,96081800,230.023865
239.110001,239.199997,238.100006,238.479996,78344000,229.571396
237.75,237.970001,237.029999,237.029999,89002100,229.168243
237.029999,237.360001,236.320007,236.770004,52537000,228.91687
237.470001,237.610001,233.580002,233.729996,131809300,225.977692
233.770004,234.610001,233.050003,234.279999,97569200,226.509445
234.279999,235.339996,233.600006,234.029999,100410300,226.267746
234.380005,235.039993,232.960007,233.860001,112504900,226.103378
231.929993,233.919998,231.610001,233.619995,87454500,225.871338
233.270004,235.809998,233.139999,235.320007,93483900,227.514954
234.990005,235.809998,234.729996,235.539993,61950400,227.727676
235.470001,236.520004,235.270004,236.289993,56737900,228.452774
235.899994,236.509995,235.679993,235.740005,73733100,227.921021
235.800003,236.029999,233.910004,235.330002,85546500,227.524643
235,235.580002,234.559998,235.479996,56466200,227.669647
236.259995,237.389999,234.539993,234.779999,108800600,226.992874
234.940002,236.039993,234.429993,235.440002,69135800,227.630997
235.149994,236,234.639999,235.199997,74412300,227.398926
235.360001,236.259995,234.729996,235.339996,67615300,227.534302
234.899994,235.179993,233.339996,235.059998,88045300,227.263565
234.740005,234.960007,233.770004,234.029999,81864400,226.267746
233.639999,234.490005,232.509995,232.509995,92880400,224.798157
233.110001,234.570007,232.880005,234.570007,68405400,226.789856
233.720001,234.490005,233.080002,233.869995,83225800,226.113037
234.520004,234.949997,233.179993,233.440002,68699900,225.697327
234.149994,235.850006,233.779999,235.339996,92572200,227.534302
235.25,235.309998,234.130005,234.589996,110389800,226.809158
237.179993,237.410004,234.559998,237.169998,119209900,229.303589
237.910004,238.949997,237.809998,238.550003,76698300,230.637833
